business_id,name,website,review_count,stars,latitude,longitude,address,city,state,postal_code,categories
xRiLLXjeM2wOvVTYJH2__A,Barboncino Pizza & Bar,https://www.yelp.com/biz/barboncino-pizza-and-bar-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,973,4.0,40.672059999999995,-73.95716999999999,"['781 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]"
r7z65v8cnBP0MhGP4oQ0bQ,Oda House,https://www.yelp.com/biz/oda-house-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,94,4.0,40.768084,-73.95497900000001,"['406 E 73rd St', 'New York, NY 10021']",New York,NY,10021,"[{'alias': 'georgian', 'title': 'Georgian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
CKDJ5EnccjRvvVF3csTn6Q,Balaboosta,https://www.yelp.com/biz/balaboosta-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,62,4.0,40.73769,-74.00584,"['611 Hudson St', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]"
VDz9n7gwcq51wOAbTBdXxA,The Food Sermon Kitchen,https://www.yelp.com/biz/the-food-sermon-kitchen-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,265,4.5,40.6985551,-73.97120290000001,"['141 Flushing Ave', 'Bldg 77 Unit 108', 'The Brooklyn Navy Yard', 'Brooklyn, NY 11205']",Brooklyn,NY,11205,"[{'alias': 'caribbean', 'title': 'Caribbean'}]"
apykLG7DTZ-7xnOcZGDZZA,Taverna Kyclades - East Village,https://www.yelp.com/biz/taverna-kyclades-east-village-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,835,4.0,40.7310782469639,-73.9825163036585,"['228 1st Ave', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
1xJV03v3g3oP3G5oDlWuoQ,Di An Di,https://www.yelp.com/biz/di-an-di-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,187,4.0,40.729690000000005,-73.95827,"['68 Greenpoint Ave', 'Ground Fl', 'Brooklyn, NY 11222']",Brooklyn,NY,11222,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
zXCGF0XtqjOv1s4DUHOtqg,Hart's Restaurant,https://www.yelp.com/biz/harts-restaurant-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,93,4.0,40.681458,-73.955893,"['506 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'newamerican', 'title': 'American (New)'}]"
mlGfXoxc8cEss8Yms6VrXg,Fette Sau,https://www.yelp.com/biz/fette-sau-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,2259,4.0,40.714065999999995,-73.956327,"['354 Metropolitan Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
e5wK3I_THzF4Ce_OgoSCQw,MOKYO,https://www.yelp.com/biz/mokyo-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,56,4.5,40.727222999999995,-73.983878,"['109 St Marks Pl', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
zQkjDxo8oDVGVj9cpTpUig,Habana Outpost,https://www.yelp.com/biz/habana-outpost-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1008,4.0,40.68645,-73.97416,"['757 Fulton St', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'cuban', 'title': 'Cuban'}]"
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,https://www.yelp.com/biz/saigon-grill-and-bar-brooklyn-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,222,4.5,40.618829999999996,-73.93099000000001,"['4521 Ave N', 'Brooklyn, NY 11234']",Brooklyn,NY,11234,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]"
liZmIO0FqZwslLJfLDkfgw,Wayla,https://www.yelp.com/biz/wayla-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,280,4.5,40.7183,-73.9926038,"['100 Forsyth St', 'Basement', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'thai', 'title': 'Thai'}]"
kXnwXZ5KOQmprxNrmXYuxg,Puerto Viejo,https://www.yelp.com/biz/puerto-viejo-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,471,4.0,40.67885,-73.96214,"['564 Grand Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'dominican', 'title': 'Dominican'}]"
8uuMkezIN1c8zGEWkaMRqg,Los Tacos No. 1,https://www.yelp.com/biz/los-tacos-no-1-new-york-5?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,173,4.5,40.714282,-74.008675,"['136 Church St', 'New York, NY 10007']",New York,NY,10007,"[{'alias': 'tacos', 'title': 'Tacos'}]"
R8Vfaytsa1yQ9L5HNmA49g,L'Wren,https://www.yelp.com/biz/l-wren-brooklyn-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,40,5.0,40.65065,-74.00476,"['4004 5th Ave', 'Brooklyn, NY 11232']",Brooklyn,NY,11232,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]"
LOZ0SaAh2uAMkRD47j6bhQ,Wakuwaku,https://www.yelp.com/biz/wakuwaku-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,4,5.0,40.6559047,-74.00677540000001,"['269 36th St', 'Brooklyn, NY 11232']",Brooklyn,NY,11232,"[{'alias': 'izakaya', 'title': 'Izakaya'}]"
MtcgW0RCTm44PuA-HAq49g,Santiago's Beer Garden,https://www.yelp.com/biz/santiagos-beer-garden-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,265,4.5,40.79849,-73.93382,"['2337 1st Ave', 'New York, NY 10035']",New York,NY,10035,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]"
2UxAkvKkkWNwqZi9H0OzWw,Dian Kitchen,https://www.yelp.com/biz/dian-kitchen-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,227,5.0,40.72772,-73.98321,"['435 E 9th St', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]"
MhceeLrM2_3mcKw5EGLY6A,Pure Thai Cookhouse,https://www.yelp.com/biz/pure-thai-cookhouse-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,2549,4.0,40.764291,-73.988159,"['766 9th Ave', 'New York, NY 10019']",New York,NY,10019,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]"
HiNUBUR1hFwScd_OvVLQAg,La Pecora Bianca,https://www.yelp.com/biz/la-pecora-bianca-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,604,4.0,40.74358,-73.9892,"['1133 Broadway', 'New York, NY 10010']",New York,NY,10010,"[{'alias': 'italian', 'title': 'Italian'}]"
NOh24SMS6k4pzNv8Ds7KDg,Cafe Habana,https://www.yelp.com/biz/cafe-habana-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,3154,4.0,40.722998,-73.994171,"['17 Prince St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'mexican', 'title': 'Mexican'}]"
P0OilvtjGnUQgf7hFzEgcg,Mad For Chicken Williamsburg,https://www.yelp.com/biz/mad-for-chicken-williamsburg-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,120,4.5,40.711420000000004,-73.94751,"['617 Grand St', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'korean', 'title': 'Korean'}]"
BZcG-xN3DCxlfhckBZYeuw,Pio Pio 7,https://www.yelp.com/biz/pio-pio-7-new-york-5?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,826,4.0,40.74534,-73.97761,"['210 E 34th St', 'New York, NY 10016']",New York,NY,10016,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]"
FCms-eFFxnpMLm09AJridQ,Peaches Shrimp and Crab,https://www.yelp.com/biz/peaches-shrimp-and-crab-brooklyn-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,320,4.0,40.6879838,-73.9625478,"['285 Grand Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'southern', 'title': 'Southern'}]"
bZQryeTD6hIsT6lSUxzSSw,Hanoi House,https://www.yelp.com/biz/hanoi-house-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,516,4.0,40.727066,-73.98350500000001,"['119 Saint Marks Pl', 'New York, NY 10009']",New York,NY,10009,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]"
sHVnV3l2_mQefULh0mvwUA,The Woo,https://www.yelp.com/biz/the-woo-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,96,4.0,40.7253,-74.00371,"['206 Spring St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]"
sQw7aEos_0FmO0UFtrJokg,Clay Pot - West Village,https://www.yelp.com/biz/clay-pot-west-village-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,89,4.5,40.73138,-74.00319,"['270 Bleeker St', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'chinese', 'title': 'Chinese'}]"
pGr5QuQU7Ur5GHLvXbT8bw,Paulie Gee's,https://www.yelp.com/biz/paulie-gees-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1255,4.5,40.729546,-73.958568,"['60 Greenpoint Ave', 'Brooklyn, NY 11222']",Brooklyn,NY,11222,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'italian', 'title': 'Italian'}]"
UKy0nNjMkOBEU3dOCH831w,Cuba Restaurant and Rum Bar,https://www.yelp.com/biz/cuba-restaurant-and-rum-bar-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1558,4.0,40.729084,-73.998832,"['222 Thompson St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'cuban', 'title': 'Cuban'}]"
l_gQf_4NgPMJcx2OkjsMfg,Noods n’ Chill,https://www.yelp.com/biz/noods-n-chill-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,67,4.0,40.711940000000006,-73.96121,"['170 S 3rd St', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'thai', 'title': 'Thai'}]"
6eVNHrnp67ZniJYLik1qig,Yara,https://www.yelp.com/biz/yara-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,122,4.5,40.75646,-73.9662,"['319 E 53rd St', 'New York, NY 10022']",New York,NY,10022,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'catering', 'title': 'Caterers'}]"
ryvBsB9FrBBZDak87iGS1w,The Sea Fire Grill,https://www.yelp.com/biz/the-sea-fire-grill-new-york-5?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1281,4.5,40.7547012104496,-73.972255513072,"['158 E 48th St', 'New York, NY 10017']",New York,NY,10017,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'salad', 'title': 'Salad'}]"
xLJnT-pB4VECJzmUf1Whpg,3 Times 茅庐,https://www.yelp.com/biz/3-times-%E8%8C%85%E5%BA%90-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,57,4.0,40.718271,-73.985209,"['90 Clinton St', 'New York, NY 10002']",New York,NY,10002,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}]"
KJFosOrLotvQo_rntg0sjA,Bricolage,https://www.yelp.com/biz/bricolage-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,501,4.0,40.67792,-73.97975,"['162 5th Ave', 'Brooklyn, NY 11217']",Brooklyn,NY,11217,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
BYnd0Kbkrjhz0CGKMF1lqg,Modern Love Brooklyn,https://www.yelp.com/biz/modern-love-brooklyn-brooklyn-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,519,4.5,40.70983,-73.95109000000001,"['317 Union Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]"
20LSOx_4K2wghTsUx4gSsg,Oceanic Boil,https://www.yelp.com/biz/oceanic-boil-jackson-heights?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,598,4.5,40.7498297,-73.8821356,"['84-20 37th Ave', 'Jackson Heights, NY 11372']",Jackson Heights,NY,11372,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]"
6gDUVNZo0E9lxO2DkAhHOQ,The Greek,https://www.yelp.com/biz/the-greek-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,484,4.5,40.7237145,-74.0096166,"['458 Greenwich St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
ZjU9qd-RR55cEEKufmdN5Q,Cathédrale Restaurant,https://www.yelp.com/biz/cath%C3%A9drale-restaurant-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,140,4.0,40.7316,-73.98951,"['112 E 11th St', 'New York, NY 10003']",New York,NY,10003,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]"
Lbs8QBRN1U7IYBo5Mcv-RQ,88 Lan Zhou Handmade Noodle,https://www.yelp.com/biz/88-lan-zhou-handmade-noodle-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,1838,4.0,40.715503999999996,-73.996752,"['40 Bowery St', 'New York, NY 10013']",New York,NY,10013,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]"
6403iqg-_a-sdg-DrKEfhw,Birria-Landia,https://www.yelp.com/biz/birria-landia-jackson-heights?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,223,4.5,40.747258,-73.887784,"['Roosevelt Ave & 78th St', 'Jackson Heights, NY 11372']",Jackson Heights,NY,11372,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]"
mpD_kUFo8POQDLoLgRSfCg,SAGE,https://www.yelp.com/biz/sage-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,594,3.5,40.712973600000005,-73.9442765,"['299-301 Graham Ave', 'Brooklyn, NY 11211']",Brooklyn,NY,11211,"[{'alias': 'thai', 'title': 'Thai'}]"
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,https://www.yelp.com/biz/philippe-downtown-new-york?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,97,4.0,40.742129999999996,-74.0038,"['355 W 16th St', 'New York, NY 10011']",New York,NY,10011,"[{'alias': 'chinese', 'title': 'Chinese'}]"
WIe7Qi3uOoMKU2ZbHfTGew,Mazzat,https://www.yelp.com/biz/mazzat-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,191,4.5,40.684942,-74.003028,"['208 Columbia St', 'Brooklyn, NY 11231']",Brooklyn,NY,11231,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]"
26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,https://www.yelp.com/biz/heidis-house-by-the-side-of-the-road-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,621,4.5,40.772189000000004,-73.95502900000001,"['308 E 78th St', 'New York, NY 10075']",New York,NY,10075,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]"
C8j0q4Ma_S5hBGuAI-aaww,Di Fara Pizza,https://www.yelp.com/biz/di-fara-pizza-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,3531,4.0,40.625093,-73.96153100000001,"['1424 Ave J', 'Brooklyn, NY 11230']",Brooklyn,NY,11230,"[{'alias': 'pizza', 'title': 'Pizza'}]"
ojbH3wnRu050hRhkmoxRiA,Han Dynasty,https://www.yelp.com/biz/han-dynasty-new-york-4?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,602,4.0,40.78752,-73.97646999999999,"['215 W 85th St', 'New York, NY 10024']",New York,NY,10024,"[{'alias': 'szechuan', 'title': 'Szechuan'}]"
QQpQujXQGbZBK6BeAokzDA,Pomp & Circumstance Dining,https://www.yelp.com/biz/pomp-and-circumstance-dining-williamsburg?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,70,5.0,40.714166,-73.949612,"['577 Lorimer St', 'Williamsburg, NY 11211']",Williamsburg,NY,11211,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]"
uAy3zyNCmDPO0RpdGjEAdg,The Crabby Shack,https://www.yelp.com/biz/the-crabby-shack-brooklyn?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,705,4.0,40.6772748759876,-73.9554135086263,"['613 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,NY,11238,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]"
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,https://www.yelp.com/biz/rh-rooftop-restaurant-new-york-new-york-2?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,335,4.0,40.73985,-74.00639,"['9 9th Ave', 'New York, NY 10014']",New York,NY,10014,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]"
OwDRIugcA4LkUuTRqpJsog,Naked Dog,https://www.yelp.com/biz/naked-dog-greenpoint?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,229,4.5,40.7312720665479,-73.9593493647979,"['47 Java St', 'Greenpoint, NY 11222']",Greenpoint,NY,11222,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]"
f7jZvRH-h76F4emzvKytaQ,Tuk Tuk,https://www.yelp.com/biz/tuk-tuk-long-island-city?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,692,4.0,40.743232,-73.954254,"['4906 Vernon Blvd', 'Long Island City, NY 11101']",Long Island City,NY,11101,"[{'alias': 'thai', 'title': 'Thai'}]"
qEe7nIhPfEL6L0-VYhWRrA,Raku,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,404,4.5,40.72728,-74.00251999999999,"['48 Macdougal St', 'New York, NY 10012']",New York,NY,10012,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}]"
NGcz0alNBJVnirAL-r8K9g,Hot N Juicy Crawfish,https://www.yelp.com/biz/hot-n-juicy-crawfish-new-york-3?adjust_creative=mOvLaDpE4mdRLtHvvM6tbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mOvLaDpE4mdRLtHvvM6tbw,511,4.5,40.7395099255823,-74.0016006497376,"['243 W 14th St', 'New York, NY 10011']",New York,NY,10011,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}]"
